asset,diff_native_20250325,diff_native_20250326,diff_native_20250327,diff_native_20250328,diff_native_20250329,diff_native_20250330,diff_native_20250331,diff_native_20250401,diff_native_20250402,diff_native_20250403,20250402,diff_native_20250404,diff_native_20250405,diff_native_20250406,diff_native_20250301,diff_native_20250407,diff_native_20250408,diff_native_20250409,diff_native_20250410,diff_native_20250411,diff_native_20250412,diff_native_20250414,diff_native_20250413,diff_native_20250131,diff_native_20250415,diff_native_20250416,diff_native_20250422,diff_native_20250423,diff_native_20250424,diff_native_20250427,diff_native_20250426,diff_native_20250425,diff_native_20250428,diff_native_20250429,diff_native_20250430,diff_native_20250501,diff_native_20250505,diff_native_20250506,diff_native_20250507,diff_native_20250508,diff_native_20250509,diff_native_20250510,diff_native_20250511,diff_native_20250512,diff_native_20250513,diff_native_20250514,diff_native_20250515,diff_native_20250518,diff_native_20250519,diff_native_20250520,diff_native_20250521,diff_native_20250522,diff_native_20250525,diff_native_20250523,diff_native_20250524,diff_native_20250526,diff_native_20250527,diff_native_20250531,diff_native_20250530,diff_native_20250610,diff_native_20250611,diff_native_20250612,diff_native_20250613,diff_native_20250615,diff_native_20250614,diff_native_20250616,diff_native_20250617,diff_native_20250618,diff_native_20250529,diff_native_20250528,diff_native_20250619,diff_native_20250620
SNT,-8502.028524084715,-8502.028524084715,-8502.028524084715,-8502.028524084715,-8502.028524084715,-8502.028524084715,-8502.028524084715,-8502.028524084715,-8502.028524084715,-8502.028524084715,-8502.028524084715,-8208.028524084715,-8208.028524084715,-14108.33842751477,-7252.513824084774,-14108.33842751477,-14402.11165151489,-14402.11165151489,-14402.11165151489,-13939.11165151489,-12188.159751514671,1000.06815326525,-12188.159751514671,-7340.36001131474,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525,1000.06815326525
SNX,189.2456854360644,189.30632996896747,200.78162450063977,200.7586569701089,200.7463461784064,200.70456151041435,200.60522679256977,200.66827580385143,200.37011906236876,200.3509143491392,200.37011906236876,200.3509143475094,200.2559497497859,200.1993594787782,203.00281986693153,200.0826727840467,199.92046902532456,199.7513406116632,199.7181985215866,199.80445950571448,139.57415950339055,139.5155535423546,139.5155535423546,-325.039660789771,139.4175066644093,139.4175066644093,179.6888961394434,179.4782088835491,179.53857570595574,199.51660793146584,199.54722927388505,179.58972927520517,199.51660793152405,199.4315554391942,217.5278567087371,342.5278567089699,375.59030788129894,375.7095766801503,375.7095766782295,375.6576052438468,375.5325075875735,324.4065075831022,324.5896925891866,324.633641186927,324.7337449475308,324.83075727830874,324.7132834504009,199.64840865251608,199.64840865251608,199.68361653515603,199.64828633493744,199.73710799450055,199.7365251094452,199.73652510897955,199.73652511369437,199.70283370325345,199.7028337031952,192.86210016265977,192.86210016306725,450.9819415693637,466.09055277938023,466.70443161937874,466.54342985939,447.97985784936463,491.9054658593959,580.3353672794183,587.6017257494386,615.9466477394453,192.9200565998326,192.922833699442,606.3398426594213,606.3398426594213
SOL,6398.088122300134,6415.559303082759,6411.321898624505,6417.0,6431.0,6431.0,6432.861205132736,6464.388112778601,6469.649712612649,6506.310231977142,6469.649712612649,7352.1658679088,7370.453353963152,7398.254367370071,4789.646954408585,7457.115095970017,6388.51139675657,6402.786367231252,6404.087443732598,6424.363373039727,6413.967517782876,6427.085974426271,6426.1133535637055,2655.3938724422187,6456.21613893006,6457.754626989772,6528.708782510541,6556.399010418303,6567.721190847398,6598.348271815659,6602.110969820147,6585.895115732012,6612.1372793892515,6628.004046699876,6641.116007428587,6688.952495703241,56734.69987167639,6760.0,6775.132850835798,7607.4153927198495,6802.74657822898,6815.340178568469,6829.395508076064,6842.083291023533,6841.5032748105,6853.89340614446,6869.914981241047,6913.194538857904,6929.095999572048,6943.0,6942.679678225279,6954.873559274507,6968.356154294801,6955.188143455598,6968.309156569361,6982.54395843696,6968.028573242569,6995.3256044731825,6994.2578955865465,6973.33463231608,6971.583842991036,6954.558219401049,6950.955821348063,6933.946838909964,6946.2488282740815,6916.382692675979,6892.613773963909,6898.758365077956,6980.840918963833,6978.290091574745,6890.51582014095,6879.914952642983
SOLV,579.3066709799459,581.0860326206312,581.8404271511827,255.25499714992475,241.383811149979,240.94865052495152,237.49340114486404,237.5715261469595,237.08411204069853,-451.5641486470122,237.08411204069853,-451.5121466943529,-451.512146696914,237.97860675305128,245.06281974026933,728.1290380030405,288.86393700004555,50236.863937000046,-457.7868800000288,18648.615241110092,18735.24773376645,18734.73177676997,19632.39016176644,109.88453080470208,18735.40755801997,18735.65706973872,19136.858302547596,18735.214929643786,18734.12857267144,18733.20092443563,18733.269039670005,18732.680829671444,17883.891831357498,18134.356586814974,18896.34736662556,18329.612586622476,18731.6971632177,17882.531696095015,18734.368755583186,19047.80755139189,18730.146979434416,18632.64154189476,18730.261440578382,18729.83550267119,19175.474833009765,18023.328067802708,19587.56483092415,19115.02438981575,19065.139579926967,18416.490361569915,18418.702763914363,18719.73988304648,18408.644815481268,18718.89232744905,18770.91038163379,18715.8261446713,18714.43271205551,18713.400082723005,18712.90623859572,18637.696651439997,18715.15556438989,19169.230670909863,18197.24617757986,19509.59719990997,18831.17490704998,19768.860284529976,19929.47412139992,18921.874235199997,18712.61850851751,18713.5699190842,18716.234777149977,19223.34353286994
SOPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.65951500000665,801.3372249999957,-3756.029624000017,489.91884599998593,490.22222900000634,490.22222900000634,490.5032490000012,490.5032490000012,490.5032490000012,,,490.50324900000123,490.5032490000012
SPARTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,
SPELL,211442.57323360443,261308.9651335776,261308.8398335874,261309.52723358572,261309.52723358572,261309.52723358572,261309.52723358572,261309.52723358572,261309.52723358572,261309.8969335854,261309.52723358572,261309.39593358335,261309.39593358335,261309.39593358335,266781.251547575,238405.65143358707,238405.65143358707,196449.8154335767,261308.35323357585,261309.5144335777,261310.46213357896,260387.44993358105,261310.46213357896,285917.354868263,240152.01253359765,240152.01253358275,261311.08013357967,261310.93854033947,261311.45224033296,261311.3467863351,-33033887.685559675,-33033887.399259664,261310.7490863502,261310.7490863502,261310.7490863353,261310.67258633673,261310.931286335,261310.931286335,261310.931286335,261310.931286335,261310.53788633645,261310.2294563353,314011.0435563326,261312.28565633297,313032.27185633034,261312.1042413339,226808.47224134952,209601.0162413344,261312.07951634377,274571.22701632977,274571.22701634467,261311.6014163345,-27119.129247657955,45819.91945233941,11312.772152334452,1579877.533452332,162466.72787106782,293025.2560646534,213780.80743555725,346185.5455483794,328490.672007218,254714.84227332473,208481.58389642835,321103.4783716127,347579.3269796446,205563.62124456465,366487.1502703503,273858.0436817482,293323.0114031434,264238.08073598146,273858.52898174524,273858.52898174524
SPX,-7537.586734663229,-7556.049004852073,-7563.453345080139,-7570.489286873373,-7611.323687121156,-7659.271409800276,-7698.619200243615,-7668.847420899197,-7771.121253223508,-7828.373095751274,-7771.121253223508,-7970.0419545162,-7982.253954220796,-8092.597594931722,-6812.574035077239,-8174.367375867907,-8317.140308109112,-8331.703849977814,-8382.34694226156,-8416.617102288175,-8433.27937255078,-8488.283952007303,-6288.210125003243,-6294.149103832548,-8576.043030520203,-8561.822064744076,-8596.924220904708,-8620.29848652042,-8628.20110786974,-8677.17760277004,-8664.24168620375,-8640.829808858805,-8694.232608768158,-8705.770354808541,-8709.55061823281,-8718.624435483245,-8737.522171056597,-8508.946207137895,-8742.428923100699,-22080.98584893241,-8814.82683415094,-8789.288544138311,-8792.272518068086,-8879.799848480383,-8834.918779453961,-8838.054656641092,-8861.993326175027,-8888.85615829588,-8894.610562594724,-8939.558769664727,-8920.628606773913,-8921.922951251734,-8957.882078226656,-8937.514406977687,-8951.305124507402,-8964.659544531722,-8954.283547765925,961.6254531567683,971.617419420043,-547.3301517498912,402.367061989964,791.8141084999079,751.3955770599423,775.6058522398816,745.6406144000357,701.7417033299571,843.9761256200727,690.803707020008,1003.7064451319166,-16394.779831472202,664.2751700800145,660.5509228400188
SQD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.64091200000257,-16.051010999999562,-16.59813700000086,-72.38578599999892,-65.41801499999929,-121.26647299999968,-121.26647299999968,-17.64383899999666,,,-1206.0538389999965,-17.642818999996962
SRM,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.404886370005,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.40488637,-9917.404886369999,-9917.40488637
SSV,5.492405289999624,5.492405289999624,5.492405289999624,5.492405289999624,5.492405290000079,5.492405290000079,5.492405290000079,5.492405290000079,5.492405290000079,13.236246290000054,5.492405290000079,13.2362462899996,13.2362462899996,13.2362462899996,5.492824289999589,13.2362462899996,13.2362462899996,5.492046289999507,5.492046289999507,5.19204628999978,5.190846289999627,5.190446290000182,5.190846289999627,5.902332290000231,5.190446290000182,5.190446290000182,5.190246289999777,5.190246289999777,5.190246289999777,5.1892462899995735,5.190246289999777,5.190246289999777,5.188546289999977,5.188546289999977,5.188446289999774,5.188446289999774,5.18784629000038,5.18784629000038,5.187146290000783,5.18784629000038,5.188646290000179,5.188746289999926,5.188746289999926,5.189346289999776,5.188546289999977,5.188546289999977,5.188546289999977,5.18947629000013,5.189576289999877,5.189576289999877,5.189576289999877,9.769637879999664,9.769637879999664,9.769637879999664,9.769637879999664,9.769637879999664,5.189237879999837,5.189537879999989,5.1896378799997365,5.189356880000105,5.189656879999802,5.189456880000307,5.189456880000307,5.189456879999852,5.189456879999852,5.189456879999852,5.189456880000307,5.189456889999747,5.1896378799997365,5.1896378799997365,5.189456889999747,5.189456889999747
STEEM,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,3806.203398469995,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,3509.356598470011,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874,0.16958874000000002,0.16958874
STG,16968.240417740002,16968.240417740002,17018.21781774002,17018.21781774002,17018.240417740002,17018.240417740002,17018.240417739988,17018.240417740002,17018.240417739988,17018.331217740008,17018.240417739988,17018.331217740022,17018.331217740022,17018.331217740022,17018.289199739986,17128.20316674,17128.20316674,17128.203166739986,17128.20316674,17128.203166739986,17128.203166739986,17128.20316674,17128.20316674,17036.147648740007,17128.203166739986,17128.203166739986,17128.20316674,17228.20316674,17228.20316674,17228.203166739986,17228.203166739986,17228.203166739986,17168.203166739986,17168.203166739986,17168.203166739986,17168.20316674,17168.203166739986,17168.203166739986,17168.203166739986,17168.203166739986,17168.20316674,17018.30136674001,17018.30136674001,17018.30136674001,17018.30136674001,17018.301366739994,17018.30136674001,17095.30136674001,17095.301366739994,17095.30136674001,17153.52136674001,17068.37136674,17068.37136674,17068.371366740015,17068.371366740015,17068.371366740015,17068.37136674,17068.369166740013,17068.369166740013,17068.369166739998,17008.369166739998,17008.369166740013,17068.36826674,16988.36826674,17068.36826674,16988.368266740013,16988.368266740013,16988.368266739984,17068.369166740013,17068.37136674,16988.368266740013,16988.36826674
STMX,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,511506.11097441,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,241592.5363203287,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529,525137.06909529
STORJ,-1785.106600494706,-1785.1066004942404,-1785.1066004942404,-1785.0975062559592,-1785.097506254213,-1785.097506254213,-1785.1271540813614,-1786.3943965134677,-1786.3943965158542,-1787.3452021782286,-1786.3943965158542,-1787.3452021782286,-1787.3452021742123,-1788.0881983900326,-1665.606180258852,-1751.975006934954,-1752.2792795954156,-1751.8354166754289,-1721.8354166791542,-1721.8354166742647,-1751.1518326742223,-1750.20835122891,-1750.20835122891,-1750.481527369935,-1750.2054012242006,-1750.2054012242006,-1750.497362894239,-1749.7350643102543,-1749.735064313165,-1748.3622005396755,-1748.3622005446814,-1749.2917049392129,-1747.9009426096454,-1787.5181426096242,-1787.4272307490464,-1787.9138030146714,-1746.43470149755,-1786.0768014942296,-1786.0768014942296,-1785.593084529508,-1785.6526243244298,-1786.2282163701602,-1785.5829526933376,-1875.011433307605,-1874.173542684468,-1874.173542689241,-1874.1735426842351,-1874.3611952721255,-1874.3611952762585,-1874.3611952742797,-1874.3611952742797,-1874.3611952742797,-1873.501484584238,-1873.50148458092,-1873.50148458092,-1744.501484584238,-1745.3083388322848,-1746.2109703742317,-1746.2109703772005,-1745.2519514841842,-1745.2519514841842,-1601.6467408241588,-1601.2589408241329,-1601.2589408241329,-1601.2589408241329,-1548.6477580841747,-1764.7704861341626,-1663.2334232542198,-1746.2109703772005,-1745.3083388322848,-1544.3081985441968,-1544.308198544255
STPT,-158.9980754299322,-158.99807543004863,-159.0741754299961,-159.24247543001547,-159.16887543001212,-159.16887543001212,-159.16887543001212,-159.11757542996202,-159.11757543007843,-159.11757542996202,-159.11757543007843,-159.11757543007843,-159.11757543007843,-159.11757543007843,-159.37910142994951,-492.8972754300339,-797.4177754299017,-159.11777542997152,-159.21357542998155,-159.20007542998064,-159.20007542998064,-159.20007542998064,-159.20007542998064,-159.04028042999562,-159.20007542998064,-159.1052624300355,-159.1337624300504,-159.06726242997684,-159.06726242997684,-158.9856879300205,105.47173757001292,-159.06726242997684,-158.9856879300205,-158.9856879300205,211.1438120700186,211.1438120700186,-160.2226879298687,-388.1396879302338,-160.0042879297398,-159.5532879300299,-10.93228792998707,26.4005120699876,388.2994120700168,-159.40808792994358,296.6199120700476,-159.40168792998884,-159.36448792996816,-159.36448792996816,-159.36448792996816,0.0,,,,,,,,,,,,,,,,,,,,,,
STRAX,430.1707405199995,430.1707405199995,430.1707405199995,430.1707405199995,429.9388405199861,429.9388405199861,429.9388405199861,429.9388405199861,429.9388405199861,429.9388405199861,429.9388405199861,429.9388405199861,429.9388405199861,1782.112940520048,1065.535240520025,430.5027405200526,428.5709405200323,429.17544052004814,429.17544052004814,429.78564052004367,429.78564052004367,429.78564052004367,429.78564052004367,429.8526634200243,429.78564052004367,428.7656245200196,430.52422452007886,429.4406245200662,1139.7244245200418,427.90942451998126,427.3370245200349,428.4516245200066,427.90942451998126,427.90942451998126,427.90942451998126,427.90942451998126,-112.13497548014855,422.35912451986223,422.35912451986223,1200.6674045198597,422.74020451982506,491.0697945198044,424.18479452002794,423.3023945200257,423.3764945199946,424.8015945199877,424.8015945199877,424.16079452005215,424.16079452005215,424.16079452005215,432.1508945199894,432.1508945199894,423.3526945200283,432.1508945199894,845.1508945199894,423.3526945200283,423.3526945200283,423.0405945200473,423.0405945200473,697.9235945199616,697.923594520078,697.923594520078,697.9235945199616,422.34459452005103,422.3445945199346,422.70130562002305,420.6952056200243,421.1270977198146,423.0405945200473,207.1305945200147,420.45079771988094,420.45079771988094
